Time,FLrpm,FRrpm,RLrpm,RRrpm,FL,FR,RL,RR,Ax,Ay,Az,RollR,PitchR,YawR,PitchPos,RollPos
48.21,2551,-3019,2496,-2961,519,2158,1638,1974,-0.779999971,1.769999981,-1.00999999,0.01,0.029999999,0.519999981,-178.0299988,-0.709999979
48.22,2573,-2963,2514,-2990,519,2158,1640,1966,-0.779999971,1.769999981,-1.00999999,0.01,0.029999999,0.519999981,-178.0299988,-0.709999979
48.23,2557,-2894,2534,-2920,519,2153,1638,1953,0.629999995,1.50999999,-2.359999895,0.029999999,0,0.519999981,-178.0299988,-0.720000029
48.24,2526,-2961,2520,-3001,519,2141,1639,1944,0.629999995,1.50999999,-2.359999895,0.029999999,0,0.519999981,-178.0299988,-0.74000001
48.25,2567,-2961,2466,-2980,519,2139,1641,1927,-0.140000001,1.49000001,-2.119999886,0.029999999,-0.02,0.519999981,-178.0500031,-0.759999991
48.26,2561,-2928,2537,-2887,519,2141,1642,1921,-0.140000001,1.49000001,-2.119999886,0.029999999,-0.02,0.519999981,-178.0599976,-0.790000022
48.27,2523,-2953,2510,-2902,519,2140,1647,1926,-0.949999988,2.099999905,-1.070000052,0.07,-0.01,0.519999981,-178.0700073,-0.819999993
48.28,2509,-2963,2476,-2929,519,2143,1649,1938,-0.949999988,2.099999905,-1.070000052,0.07,-0.01,0.519999981,-178.0899963,-0.870000005
48.29,2543,-2917,2481,-2883,519,2133,1649,1946,-0.569999993,2.420000076,-0.200000003,0.07,0,0.509999991,-178.1000061,-0.910000026
48.3,2518,-2856,2507,-2868,519,2123,1650,1986,-0.569999993,2.420000076,-0.200000003,0.07,0,0.509999991,-178.1199951,-0.959999979
48.31,2526,-2914,2478,-2915,519,2108,1650,2006,-0.469999999,2.390000105,0.589999974,0.039999999,0.029999999,0.5,-178.1199951,-0.99000001
48.32,2536,-2906,2489,-2901,519,2086,1651,2021,-0.469999999,2.390000105,0.589999974,0.039999999,0.029999999,0.5,-178.1199951,-1.019999981
48.33,2508,-2886,2458,-2825,519,2066,1650,2025,-0.140000001,1.820000052,-0.610000014,0.090000004,0.029999999,0.479999989,-178.1100006,-1.059999943
48.34,2526,-2927,2476,-2884,519,2097,1650,2027,-0.140000001,1.820000052,-0.610000014,0.090000004,0.029999999,0.479999989,-178.0800018,-1.129999995
48.35,2507,-2941,2499,-2867,519,2252,1650,2127,-2.24000001,2.410000086,0.689999998,0.039999999,0.029999999,0.479999989,-178.0500031,-1.190000057
48.36,2490,-2877,2453,-2822,519,2247,1658,2028,-2.24000001,2.410000086,0.689999998,0.039999999,0.029999999,0.479999989,-178.0299988,-1.24000001
48.37,2489,-2869,2427,-2883,519,2319,1676,2048,-1.570000052,3.210000038,2.900000095,-0.079999998,0,0.49000001,-178.0200043,-1.25999999
48.38,2499,-2922,2421,-2897,519,2374,1745,2097,-1.570000052,3.210000038,2.900000095,-0.079999998,0,0.49000001,-178.0299988,-1.230000019
48.39,2505,-2894,2432,-2827,520,2379,1777,2147,-1.129999995,2.789999962,3.289999962,-0.100000002,0.02,0.509999991,-178.0299988,-1.190000057
48.4,2448,-2846,2403,-2819,519,2353,1792,2186,-1.129999995,2.789999962,3.289999962,-0.100000002,0.02,0.509999991,-178.0200043,-1.139999986
48.41,2468,-2885,2415,-2829,519,2338,1792,2165,-1.090000033,2.410000086,1.450000048,0,0.050000001,0.509999991,-178,-1.129999995
48.42,2500,-2853,2429,-2807,519,2326,1783,2139,-1.090000033,2.410000086,1.450000048,0,0.050000001,0.509999991,-177.9799957,-1.139999986
48.43,2422,-2818,2403,-2850,520,2310,1747,2118,-0.620000005,2.059999943,0.769999981,-0.01,0.039999999,0.49000001,-177.9400024,-1.159999967
48.44,2429,-2801,2414,-2805,519,2250,1726,2105,-0.620000005,2.059999943,0.769999981,-0.01,0.039999999,0.49000001,-177.9100037,-1.169999957
48.45,2457,-2852,2381,-2807,519,2221,1705,2087,-2.019999981,1.899999976,-0.189999998,-0.039999999,0.029999999,0.479999989,-177.8899994,-1.159999967
48.46,2474,-2821,2402,-2798,519,2197,1699,2074,-2.019999981,1.899999976,-0.189999998,-0.039999999,0.029999999,0.479999989,-177.8600006,-1.149999976
48.47,2454,-2740,2416,-2768,519,2175,1699,2064,-0.409999996,1.980000019,-0.430000007,-0.039999999,0.039999999,0.469999999,-177.8399963,-1.120000005
48.48,2412,-2790,2388,-2748,519,2154,1692,2060,-0.409999996,1.980000019,-0.430000007,-0.039999999,0.039999999,0.469999999,-177.8300018,-1.100000024
48.49,2430,-2808,2383,-2793,519,2098,1690,2050,-0.899999976,1.799999952,-1.120000005,-0.050000001,0.039999999,0.479999989,-177.8099976,-1.070000052
48.5,2432,-2736,2397,-2810,519,2070,1683,2011,-0.899999976,1.799999952,-1.120000005,-0.050000001,0.039999999,0.479999989,-177.7899933,-1.049999952
48.51,2408,-2746,2360,-2756,519,2044,1665,1989,0.280000001,1.299999952,-3.220000029,0,0.039999999,0.479999989,-177.7700043,-1.049999952
48.52,2395,-2827,2382,-2777,519,2027,1640,1977,0.280000001,1.299999952,-3.220000029,0,0.039999999,0.479999989,-177.75,-1.059999943
48.53,2392,-2770,2315,-2735,519,2012,1605,1974,0.400000006,1.850000024,-0.800000012,0,0.039999999,0.479999989,-177.7299957,-1.080000043
48.54,2421,-2750,2322,-2729,519,2006,1604,1981,0.400000006,1.850000024,-0.800000012,0,0.039999999,0.479999989,-177.7200012,-1.090000033
48.55,2411,-2748,2357,-2724,519,2007,1604,1988,-1.059999943,2.309999943,-1.279999971,0,0.029999999,0.49000001,-177.7100067,-1.090000033
48.56,2345,-2774,2368,-2781,519,2008,1605,1995,-1.059999943,2.309999943,-1.279999971,0,0.029999999,0.49000001,-177.6900024,-1.100000024
48.57,2380,-2748,2353,-2757,519,2010,1607,2000,-0.930000007,1.960000038,-0.709999979,0,0.039999999,0.49000001,-177.6799927,-1.110000014
48.58,2391,-2728,2309,-2701,519,2021,1616,2010,-0.930000007,1.960000038,-0.709999979,0,0.039999999,0.49000001,-177.6600037,-1.110000014
48.59,2376,-2783,2336,-2702,519,2033,1620,2017,-1.399999976,2.579999924,0,-0.02,0.029999999,0.479999989,-177.6499939,-1.110000014
48.6,2332,-2765,2354,-2735,519,2076,1621,2018,-1.399999976,2.579999924,0,-0.02,0.029999999,0.479999989,-177.6300049,-1.110000014
48.61,2374,-2729,2310,-2672,519,2098,1621,2021,-0.370000005,2.180000067,0.379999995,-0.01,0.01,0.469999999,-177.6300049,-1.120000005
48.62,2387,-2753,2310,-2709,519,2115,1622,2027,-0.370000005,2.180000067,0.379999995,-0.01,0.01,0.469999999,-177.6199951,-1.129999995
48.63,2334,-2756,2330,-2764,519,2120,1625,2032,-1.320000052,2.450000048,0.519999981,0,0,0.479999989,-177.6199951,-1.139999986
48.64,2339,-2740,2312,-2718,519,2118,1626,2042,-1.320000052,2.450000048,0.519999981,0,0,0.479999989,-177.6199951,-1.149999976
48.65,2342,-2716,2321,-2683,519,2091,1629,2044,-1.049999952,1.590000033,0.129999995,0,-0.01,0.49000001,-177.6300049,-1.149999976
48.66,2334,-2722,2267,-2680,519,2077,1629,2044,-1.049999952,1.590000033,0.129999995,0,-0.01,0.49000001,-177.6399994,-1.159999967
48.67,2345,-2759,2304,-2714,519,2072,1629,2039,-0.759999991,1.99000001,1.039999962,0.01,0.039999999,0.49000001,-177.6199951,-1.179999948
48.68,2331,-2697,2306,-2647,519,2076,1624,2042,-0.759999991,1.99000001,1.039999962,0.01,0.039999999,0.49000001,-177.6100006,-1.200000048
48.69,2337,-2699,2281,-2695,519,2076,1626,2042,-0.25,2.140000105,-0.189999998,0,0.029999999,0.5,-177.5899963,-1.230000019
48.7,2343,-2727,2278,-2724,519,2089,1626,2042,-0.25,2.140000105,-0.189999998,0,0.029999999,0.5,-177.5700073,-1.25999999
48.71,2324,-2726,2246,-2670,519,2095,1627,2042,0.230000004,2.119999886,0.180000007,-0.01,0.029999999,0.49000001,-177.5500031,-1.279999971
48.72,2334,-2701,2262,-2688,519,2096,1627,2044,0.230000004,2.119999886,0.180000007,-0.01,0.029999999,0.49000001,-177.5399933,-1.289999962
48.73,2286,-2690,2258,-2653,519,2091,1626,2041,-0.720000029,1.419999957,-0.649999976,0,0.01,0.49000001,-177.5299988,-1.299999952
48.74,2327,-2718,2239,-2645,519,2091,1626,2041,-0.720000029,1.419999957,-0.649999976,0,0.01,0.49000001,-177.5200043,-1.309999943
48.75,2321,-2665,2258,-2666,519,2091,1628,2040,-1.120000005,1.289999962,-0.439999998,0.02,0,0.49000001,-177.5200043,-1.330000043
48.76,2304,-2612,2243,-2672,519,2090,1629,2037,-1.120000005,1.289999962,-0.439999998,0.02,0,0.49000001,-177.5200043,-1.350000024
48.77,2300,-2690,2235,-2641,519,2091,1627,2033,-1.070000052,1.460000038,-0.349999994,0,0,0.5,-177.5099945,-1.370000005
48.78,2295,-2718,2253,-2662,520,2095,1627,2034,-1.070000052,1.460000038,-0.349999994,0,0,0.5,-177.5200043,-1.389999986
48.79,2284,-2645,2228,-2665,519,2099,1631,2029,-1.659999967,1.700000048,-1.25,-0.01,-0.02,0.5,-177.5299988,-1.409999967
48.8,2311,-2615,2235,-2644,519,2116,1642,2024,-1.659999967,1.700000048,-1.25,-0.01,-0.02,0.5,-177.5500031,-1.409999967
48.81,2268,-2707,2262,-2623,519,2121,1658,2023,-1.200000048,2.319999933,0.569999993,0.01,-0.029999999,0.5,-177.5700073,-1.440000057
48.82,2266,-2635,2219,-2639,520,2122,1675,2025,-1.200000048,2.319999933,0.569999993,0.01,-0.029999999,0.5,-177.6000061,-1.460000038
48.83,2272,-2608,2237,-2640,519,2118,1688,2024,-1.330000043,2.220000029,0.370000005,-0.039999999,-0.02,0.5,-177.6300049,-1.460000038
48.84,2285,-2639,2195,-2606,520,2117,1709,2026,-1.330000043,2.220000029,0.370000005,-0.039999999,-0.02,0.5,-177.6499939,-1.450000048
48.85,2255,-2666,2207,-2617,520,2118,1725,2025,-0.109999999,2.150000095,0.479999989,-0.029999999,0,0.5,-177.6600037,-1.450000048
48.86,2235,-2631,2206,-2594,520,2116,1738,2026,-0.109999999,2.150000095,0.479999989,-0.029999999,0,0.5,-177.6600037,-1.440000057
48.87,2234,-2588,2174,-2579,520,2116,1741,2022,-0.360000014,2.210000038,0.600000024,-0.02,0.039999999,0.5,-177.6499939,-1.440000057
48.88,2234,-2613,2174,-2541,520,2120,1741,2019,-0.360000014,2.210000038,0.600000024,-0.02,0.039999999,0.5,-177.6300049,-1.440000057
48.89,2236,-2628,2172,-2548,520,2123,1728,2010,-0.709999979,1.580000043,-0.469999999,0,0.050000001,0.49000001,-177.6000061,-1.450000048
48.9,2214,-2593,2163,-2615,520,2125,1723,1997,-0.709999979,1.580000043,-0.469999999,0,0.050000001,0.49000001,-177.5800018,-1.450000048
48.91,2189,-2606,2208,-2559,520,2126,1719,1980,-1.480000019,1.549999952,-0.730000019,-0.01,0.039999999,0.49000001,-177.5500031,-1.460000038
48.92,2236,-2639,2195,-2546,519,2127,1713,1972,-1.480000019,1.549999952,-0.730000019,-0.01,0.039999999,0.49000001,-177.5299988,-1.460000038
48.93,2234,-2616,2135,-2580,520,2124,1712,1971,-0.899999976,1.940000057,-0.300000012,0.01,0.01,0.469999999,-177.5200043,-1.480000019
48.94,2225,-2574,2165,-2563,520,2124,1712,1975,-0.899999976,1.940000057,-0.300000012,0.01,0.01,0.469999999,-177.5299988,-1.49000001
48.95,2182,-2545,2194,-2523,519,2123,1712,1978,-1.519999981,1.269999981,0.140000001,0.029999999,0,0.469999999,-177.5299988,-1.49000001
48.96,2228,-2570,2170,-2518,520,2124,1711,1985,-1.519999981,1.269999981,0.140000001,0.029999999,0,0.469999999,-177.5399933,-1.529999971
48.97,2193,-2612,2177,-2591,520,2127,1714,1998,-2.700000048,1.649999976,0.079999998,-0.01,-0.039999999,0.460000008,-177.5599976,-1.559999943
48.98,2187,-2554,2139,-2546,520,2130,1715,2001,-2.700000048,1.649999976,0.079999998,-0.01,-0.039999999,0.460000008,-177.5800018,-1.570000052
48.99,2188,-2557,2165,-2499,520,2130,1716,2000,-1.620000005,1.600000024,0.610000014,-0.01,-0.029999999,0.460000008,-177.6000061,-1.570000052
49,2185,-2578,2156,-2540,520,2129,1718,1997,-1.620000005,1.600000024,0.610000014,-0.01,-0.029999999,0.460000008,-177.6300049,-1.570000052
49.01,2208,-2574,2132,-2527,520,2127,1720,1993,-1.190000057,0.75,0.109999999,0.02,-0.02,0.469999999,-177.6499939,-1.590000033
49.02,2190,-2547,2120,-2528,520,2123,1720,1986,-1.190000057,0.75,0.109999999,0.02,-0.02,0.469999999,-177.6799927,-1.620000005
49.03,2168,-2512,2132,-2497,520,2116,1719,1981,-0.25,1.049999952,-1.120000005,0.01,-0.02,0.460000008,-177.6999969,-1.649999976
49.04,2167,-2544,2145,-2527,520,2117,1717,1979,-0.25,1.049999952,-1.120000005,0.01,-0.02,0.460000008,-177.7299957,-1.669999957
49.05,2148,-2558,2157,-2510,520,2117,1719,1972,-0.959999979,1.730000019,-1.24000001,-0.059999999,-0.059999999,0.460000008,-177.7599945,-1.679999948
49.06,2186,-2495,2121,-2512,520,2118,1721,1966,-0.959999979,1.730000019,-1.24000001,-0.059999999,-0.059999999,0.460000008,-177.7899933,-1.659999967
49.07,2165,-2486,2102,-2481,520,2119,1723,1961,-0.400000006,1.460000038,0.219999999,-0.039999999,-0.02,0.449999988,-177.8000031,-1.659999967
49.08,2153,-2548,2112,-2458,520,2124,1727,1964,-0.400000006,1.460000038,0.219999999,-0.039999999,-0.02,0.449999988,-177.8300018,-1.639999986
49.09,2160,-2504,2126,-2470,520,2125,1731,1964,-0.400000006,1.379999995,-0.899999976,-0.02,-0.01,0.430000007,-177.8500061,-1.639999986
49.1,2177,-2417,2111,-2481,520,2125,1753,1964,-0.400000006,1.379999995,-0.899999976,-0.02,-0.01,0.430000007,-177.8699951,-1.629999995
49.11,2172,-2459,2112,-2478,520,2126,1771,1964,-0.469999999,1.200000048,0.300000012,0,0,0.419999987,-177.8800049,-1.639999986
49.12,2144,-2505,2115,-2445,520,2129,1791,1948,-0.469999999,1.200000048,0.300000012,0,0,0.419999987,-177.8899994,-1.649999976
49.13,2140,-2452,2158,-2447,520,2131,1804,1941,-1,0.270000011,0.310000002,-0.01,0,0.379999995,-177.8899994,-1.659999967
49.14,2162,-2419,2158,-2411,520,2140,1807,1940,-1,0.270000011,0.310000002,-0.01,0,0.379999995,-177.8899994,-1.659999967
49.15,2160,-2423,2131,-2374,520,2150,1809,1940,-1.049999952,0.850000024,0.949999988,0,0,0.330000013,-177.8999939,-1.669999957
49.16,2176,-2390,2166,-2380,520,2163,1809,1940,-0.389999986,1.090000033,-0.389999986,0,-0.01,0.310000002,-177.9100037,-1.690000057
49.17,2190,-2374,2167,-2365,520,2163,1822,1963,-0.389999986,1.090000033,-0.389999986,0,-0.01,0.310000002,-177.9100037,-1.690000057
49.18,2159,-2331,2154,-2376,520,2165,1826,1982,-2.029999971,0.980000019,1.200000048,-0.029999999,0,0.289999992,-177.9100037,-1.679999948
49.19,2152,-2319,2160,-2380,520,2165,1828,1985,0.239999995,1.419999957,2.200000048,-0.029999999,0.02,0.259999991,-177.9100037,-1.669999957
49.2,2169,-2365,2146,-2315,520,2166,1821,1985,-2.470000029,1.74000001,1.860000014,-0.050000001,0.029999999,0.239999995,-177.8999939,-1.639999986
49.21,2160,-2350,2140,-2302,520,2167,1824,1987,-0.930000007,0.379999995,0.409999996,-0.079999998,0.039999999,0.230000004,-177.8800049,-1.600000024
49.22,2138,-2307,2165,-2331,520,2166,1819,1959,-0.810000002,1.080000043,2.069999933,-0.039999999,0.050000001,0.209999993,-177.8500061,-1.570000052
49.23,2139,-2303,2149,-2273,520,2160,1812,1938,-1.370000005,0.319999993,-0.620000005,-0.039999999,0.02,0.209999993,-177.8399963,-1.539999962
49.24,2098,-2280,2117,-2247,520,2162,1798,1938,-1.629999995,0.029999999,-1.730000019,-0.029999999,0.029999999,0.200000003,-177.8099976,-1.529999971
49.25,2092,-2257,2114,-2266,520,2241,1771,2019,-1.629999995,-0.079999998,-0.059999999,-0.039999999,0.029999999,0.189999998,-177.8000031,-1.50999999
49.26,2098,-2226,2094,-2262,520,2232,1761,2007,-2.74000001,-0.400000006,-0.99000001,-0.039999999,0.02,0.189999998,-177.7899933,-1.49000001
49.27,2091,-2194,2065,-2263,520,2218,1747,1991,-1.019999981,-0.109999999,-1.080000043,-0.029999999,0.01,0.180000007,-177.7700043,-1.480000019
49.28,2036,-2211,2090,-2186,520,2227,1733,1968,-2.920000076,0.209999993,-1.669999957,-0.029999999,0.01,0.170000002,-177.7700043,-1.460000038
49.29,2031,-2200,2074,-2163,520,2230,1722,1959,-2.99000001,-0.379999995,-1.980000019,-0.01,0.02,0.159999996,-177.75,-1.450000048
49.3,2058,-2170,2022,-2182,520,2235,1722,1959,-3.839999914,-0.200000003,-0.75,-0.02,0.01,0.150000006,-177.75,-1.440000057
49.31,1970,-2126,2032,-2123,520,2247,1722,1961,-3.289999962,0.159999996,-0.569999993,-0.02,0,0.140000001,-177.7599945,-1.429999948
49.32,1941,-2095,2009,-2077,520,2264,1724,1961,-3.470000029,0.389999986,-0.330000013,0,-0.02,0.140000001,-177.7700043,-1.440000057
49.33,1903,-2082,1988,-2066,520,2276,1726,1953,-4.210000038,0,-1.039999962,0.02,-0.01,0.140000001,-177.7700043,-1.450000048
49.34,1910,-2071,1957,-2084,521,2294,1728,1953,-4.190000057,0.409999996,-0.01,0.01,-0.01,0.140000001,-177.7799988,-1.460000038
49.35,1973,-2024,1901,-2058,521,2304,1737,1955,-5.289999962,-0.090000004,0.129999995,0,0.01,0.129999995,-177.7799988,-1.470000029
49.36,1888,-1983,1887,-2004,521,2308,1742,1963,-3.019999981,0.970000029,1.190000057,0.02,0,0.140000001,-177.7899933,-1.49000001
49.37,1793,-1955,1879,-1976,521,2311,1744,1957,-3.950000048,0.370000005,0.800000012,0,0,0.140000001,-177.8000031,-1.49000001
49.38,1707,-1952,1821,-1939,521,2344,1745,1960,-4.849999905,-0.079999998,-0.810000002,-0.02,0,0.140000001,-177.7899933,-1.480000019
49.39,1799,-1903,1820,-1898,520,2361,1751,1965,-5.210000038,0.460000008,2.369999886,-0.039999999,0.059999999,0.129999995,-177.7599945,-1.480000019
49.4,1749,-1858,1774,-1858,520,2379,1749,1966,-3.789999962,0.330000013,1.389999986,0.029999999,0.050000001,0.129999995,-177.75,-1.480000019
49.41,1687,-1850,1720,-1833,520,2397,1748,1954,-5.769999981,0.449999988,-1.570000052,0,0.01,0.129999995,-177.7200012,-1.480000019
49.42,1662,-1753,1723,-1786,520,2432,1745,1958,-4.789999962,-0.029999999,-0.090000004,-0.01,0.059999999,0.119999997,-177.6900024,-1.480000019
49.43,1642,-1685,1690,-1743,520,2437,1740,1916,-5.679999828,0.670000017,1.620000005,0.029999999,0.059999999,0.109999999,-177.6699982,-1.5
49.44,1663,-1745,1657,-1742,520,2456,1737,1901,-4.960000038,0.200000003,-2.690000057,0.01,0.029999999,0.109999999,-177.6499939,-1.49000001
49.45,1584,-1711,1621,-1690,520,2463,1737,1905,-6.570000172,-0.460000008,0.379999995,-0.050000001,0.029999999,0.109999999,-177.6399994,-1.480000019
49.46,1522,-1643,1572,-1639,520,2466,1737,1896,-4.800000191,0.200000003,1.269999981,0,0.01,0.100000002,-177.6300049,-1.480000019
49.47,1582,-1617,1531,-1627,520,2471,1737,1889,-6.900000095,-0.090000004,-2.079999924,-0.050000001,-0.01,0.100000002,-177.6199951,-1.450000048
49.48,1507,-1552,1519,-1604,520,2480,1737,1886,-3.640000105,0.550000012,0.180000007,-0.01,0.02,0.100000002,-177.6100006,-1.450000048
49.49,1410,-1541,1483,-1551,520,2478,1739,1877,-8.210000038,0.02,-0.280000001,0,-0.02,0.100000002,-177.6199951,-1.440000057
49.5,1323,-1539,1433,-1510,520,2486,1740,1870,-4.019999981,0.180000007,-1.450000048,-0.01,0.029999999,0.100000002,-177.6100006,-1.440000057
49.51,1276,-1469,1426,-1479,520,2487,1742,1855,-6.349999905,-0.180000007,3,0,-0.01,0.100000002,-177.6300049,-1.440000057
49.52,1284,-1447,1384,-1438,520,2484,1746,1860,-6.599999905,0.109999999,-3.440000057,-0.01,-0.050000001,0.090000004,-177.6300049,-1.429999948
49.53,1362,-1385,1323,-1389,520,2479,1751,1842,-3.819999933,0.25,1.470000029,-0.02,0.029999999,0.100000002,-177.6300049,-1.419999957
49.54,1264,-1366,1281,-1342,520,2469,1753,1833,-9.180000305,0.059999999,0.469999999,-0.039999999,-0.050000001,0.100000002,-177.6499939,-1.399999976
49.55,1211,-1316,1271,-1328,521,2481,1754,1827,-1.830000043,0.170000002,-1.899999976,-0.029999999,0.059999999,0.100000002,-177.6199951,-1.389999986
49.56,1163,-1258,1241,-1292,520,2471,1755,1812,-9.449999809,0.5,3.059999943,-0.029999999,-0.02,0.090000004,-177.6399994,-1.370000005
49.57,1208,-1234,1210,-1243,520,2483,1755,1805,-1.769999981,-0.310000002,-4.260000229,-0.029999999,0.01,0.079999998,-177.6199951,-1.350000024
49.58,1165,-1212,1171,-1205,521,2492,1756,1800,-10.21000004,-0.140000001,2.140000105,-0.050000001,0,0.079999998,-177.6199951,-1.340000033
49.59,1080,-1177,1143,-1174,521,2499,1758,1792,-1.929999948,-0.100000002,-1.580000043,0,0.01,0.07,-177.6000061,-1.340000033
49.6,1037,-1118,1097,-1135,521,2509,1759,1786,-9.18999958,0.039999999,1.370000005,-0.039999999,0,0.059999999,-177.6100006,-1.320000052
49.61,1026,-1107,1072,-1087,521,2517,1761,1783,-3.119999886,0.039999999,-2.390000105,0,0,0.050000001,-177.5899963,-1.330000043
49.62,1053,-1037,1025,-1050,521,2530,1763,1776,-7.869999886,-0.07,1.850000024,-0.039999999,0,0.050000001,-177.6000061,-1.309999943
49.63,972,-1016,997,-1019,521,2529,1764,1772,-4.28000021,-0.449999988,-1.559999943,0.039999999,-0.01,0.050000001,-177.6000061,-1.320000052
49.64,898,-971,950,-968,520,2536,1765,1760,-7.519999981,0.159999996,-0.970000029,-0.02,-0.01,0.039999999,-177.6000061,-1.320000052
49.65,911,-941,920,-934,521,2540,1765,1760,-5.429999828,-0.319999993,-0.029999999,0,0,0.050000001,-177.6000061,-1.320000052
49.66,833,-918,902,-897,521,2539,1774,1759,-6.480000019,0.059999999,0.100000002,-0.02,-0.01,0.039999999,-177.6100006,-1.309999943
49.67,817,-862,845,-860,521,2541,1775,1760,-5.099999905,0.090000004,-0.200000003,0,-0.01,0.039999999,-177.6100006,-1.309999943
49.68,838,-848,826,-831,521,2548,1775,1765,-6.679999828,-0.129999995,-0.670000017,0,-0.01,0.039999999,-177.6199951,-1.299999952
49.69,751,-794,789,-789,521,2548,1776,1767,-6.039999962,-0.219999999,-0.280000001,-0.01,0,0.039999999,-177.6199951,-1.299999952
49.7,688,-736,741,-748,521,2550,1782,1767,-5.940000057,0.050000001,0.430000007,0,0,0.029999999,-177.6300049,-1.299999952
49.71,693,-737,706,-698,521,2550,1784,1768,-6.389999866,-0.409999996,-0.610000014,0,0,0.039999999,-177.6300049,-1.289999962
49.72,660,-674,670,-673,521,2550,1784,1769,-6.170000076,0,0.300000012,0.02,0,0.029999999,-177.6300049,-1.309999943
49.73,570,-630,648,-641,521,2544,1784,1768,-5.929999828,0.239999995,0.790000022,0,0,0.02,-177.6399994,-1.309999943
49.74,538,-594,600,-605,521,2544,1784,1759,-5.460000038,0.259999991,-0.949999988,0,0,0.02,-177.6399994,-1.309999943
49.75,559,-575,557,-566,521,2544,1783,1759,-6.28000021,-0.170000002,-0.330000013,0,0,0.02,-177.6300049,-1.299999952
49.76,540,-544,520,-538,521,2545,1782,1759,-6.070000172,-0.090000004,0.259999991,-0.01,0.01,0.02,-177.6300049,-1.289999962
49.77,471,-500,494,-499,521,2544,1783,1759,-5.5,-0.059999999,-0.509999991,0,0,0.02,-177.6199951,-1.289999962
49.78,420,-446,461,-462,521,2554,1783,1767,-5.440000057,-0.050000001,-0.389999986,0,0,0.02,-177.6199951,-1.299999952
49.79,410,-441,426,-431,521,2557,1783,1768,-5.53000021,-0.289999992,-0.449999988,0,0,0.02,-177.6100006,-1.299999952
49.8,392,-396,392,-397,521,2561,1783,1767,-5.929999828,-0.230000004,0,0.01,0,0.02,-177.6100006,-1.320000052
49.81,360,-371,356,-366,521,2563,1783,1768,-5.78000021,-0.109999999,-0.07,0,0,0.02,-177.6100006,-1.320000052
49.82,350,-337,323,-328,521,2563,1784,1768,-5.340000153,0,-0.100000002,-0.01,0,0.02,-177.6100006,-1.320000052
49.83,287,-308,302,-307,521,2557,1785,1769,-4.989999771,-0.01,-0.479999989,0,0,0.01,-177.6100006,-1.309999943
49.84,245,-270,276,-272,521,2557,1785,1760,-4.559999943,0.059999999,-0.389999986,0,-0.01,0.01,-177.6199951,-1.309999943
49.85,238,-242,249,-243,521,2557,1786,1762,-4.840000153,0,-0.400000006,0.01,-0.01,0,-177.6199951,-1.320000052
49.86,209,-220,224,-221,521,2557,1788,1765,-4.349999905,-0.109999999,-0.330000013,0.01,-0.01,0,-177.6300049,-1.330000043
49.87,177,-181,183,-182,521,2557,1793,1767,-5.139999866,-0.029999999,-0.029999999,0,-0.01,0,-177.6399994,-1.330000043
49.88,158,-164,170,-160,521,2562,1795,1775,-4.269999981,-0.159999996,0.379999995,0,0,0,-177.6499939,-1.330000043
49.89,134,-126,128,-134,521,2561,1796,1777,-4.909999847,-0.150000006,0.200000003,0,0,0,-177.6499939,-1.330000043
49.9,113,-117,112,-107,521,2561,1797,1777,-3.670000076,0.050000001,-0.029999999,0,0,0,-177.6499939,-1.330000043
49.91,82,-80,85,-83,521,2561,1797,1777,-4.400000095,-0.129999995,-0.310000002,0,0,0,-177.6499939,-1.330000043
49.92,75,-66,61,-61,521,2562,1797,1778,-3.549999952,-0.050000001,-0.400000006,0,0,0,-177.6399994,-1.330000043
49.93,44,-41,48,-41,521,2554,1797,1776,-3.819999933,-0.02,-0.059999999,0,0,0,-177.6399994,-1.330000043
49.94,31,-22,26,-20,521,2555,1798,1772,-3.420000076,0.079999998,-0.730000019,0,0,0,-177.6499939,-1.340000033
49.95,12,0,10,-2,521,2554,1800,1775,-3.299999952,-0.07,-0.170000002,0,0,0,-177.6499939,-1.340000033
49.96,0,1,-1,1,521,2554,1803,1778,-3.140000105,0.02,-0.050000001,0,-0.01,0,-177.6600037,-1.340000033
49.97,0,3,-6,1,521,2553,1812,1782,-2.99000001,0.01,-0.239999995,0,-0.01,0,-177.6699982,-1.340000033
49.98,0,5,-15,1,521,2556,1818,1794,-2.430000067,-0.07,-0.349999994,0,-0.02,0,-177.6799927,-1.340000033
49.99,-1,7,-44,0,521,2465,1828,1714,-1.029999971,-0.159999996,-0.300000012,0,-0.02,0,-177.6900024,-1.340000033
50,0,12,-12,0,521,2461,1836,1699,-0.439999998,0,-0.370000005,0,-0.02,0,-177.7100067,-1.350000024
50.01,0,7,-30,0,521,2455,1847,1709,-0.230000004,0.029999999,-0.439999998,0,-0.039999999,0,-177.7299957,-1.350000024
50.02,0,4,-20,0,521,2445,1878,1720,1.210000038,-0.01,-0.550000012,0,-0.050000001,0,-177.7599945,-1.350000024
50.03,0,5,-9,0,521,2423,1894,1733,-0.090000004,0.209999993,-0.439999998,0,-0.050000001,0,-177.7899933,-1.350000024
50.04,0,7,-18,0,521,2415,1909,1749,1.559999943,-0.059999999,0.259999991,0,-0.029999999,0,-177.8200073,-1.350000024
50.05,0,17,0,0,521,2408,1922,1779,0.629999995,0.200000003,0.639999986,0,-0.059999999,0,-177.8500061,-1.360000014
