Time,FLrpm,FRrpm,RLrpm,RRrpm,FL,FR,RL,RR,Ay,Ax,Az,RollR,PitchR,YawR,Steer
20.54,3361,-2710,3145,-2450,2017,1929,2494,1600,-0.99000001,-2.799999952,2.650000095,0.029999999,0.029999999,-0.850000024,-54
20.55,3387,-2695,3081,-2471,2015,1941,2494,1600,-0.579999983,-3.109999895,0.280000001,0.050000001,0.07,-0.850000024,-54
20.56,3341,-2710,3142,-2425,2015,1954,2494,1601,-1.620000005,-3.059999943,0.349999994,0.01,-0.01,-0.850000024,-54
20.57,3336,-2705,3118,-2412,2013,1965,2494,1601,-1.070000052,-3,-1.690000057,0.029999999,-0.01,-0.839999974,-54
20.58,3319,-2718,3108,-2436,2008,1971,2494,1600,-1.730000019,-3.289999962,1.129999995,0.02,0.01,-0.829999983,-54
20.59,3327,-2711,3135,-2433,2006,1982,2494,1600,-0.980000019,-3.640000105,0.49000001,0.01,0.029999999,-0.819999993,-54
20.6,3317,-2680,3092,-2401,2007,1982,2494,1599,-2.140000105,-3.880000114,2.380000114,-0.07,0,-0.819999993,-54
20.61,3307,-2686,3040,-2370,2010,1982,2494,1601,-1.350000024,-3.670000076,1.070000052,-0.059999999,0,-0.810000002,-54
20.62,3309,-2643,3097,-2422,2022,1977,2494,1602,-2.819999933,-4.150000095,-0.07,-0.039999999,-0.02,-0.810000002,-54
20.63,3265,-2635,3115,-2397,2032,1973,2494,1603,-3.119999886,-4.070000172,-0.75,0.02,-0.01,-0.810000002,-54
20.64,3235,-2638,3042,-2389,2036,1963,2494,1611,-2.349999905,-3.730000019,-0.079999998,0.029999999,0,-0.810000002,-54
20.65,3281,-2617,3005,-2365,2044,1961,2494,1617,-2.279999971,-3.24000001,0.280000001,0.079999998,0.01,-0.790000022,-54
20.66,3202,-2629,3060,-2355,2043,1960,2494,1621,-2.50999999,-3.420000076,0.889999986,0.050000001,-0.050000001,-0.810000002,-54
20.67,3219,-2622,3019,-2369,2034,1957,2494,1633,-1.179999948,-2.619999886,-0.129999995,0.07,-0.01,-0.790000022,-54
20.68,3212,-2612,2997,-2347,2013,1955,2494,1640,-1.539999962,-2.25,1.580000043,0.01,-0.01,-0.790000022,-54
20.69,3202,-2613,3040,-2307,2005,1932,2494,1640,-1.080000043,-2.890000105,0.560000002,0.01,0.02,-0.790000022,-54
20.7,3191,-2577,3008,-2371,1998,1926,2494,1641,-1.039999962,-2.25,0.959999979,-0.050000001,0,-0.790000022,-54
20.71,3195,-2582,2961,-2309,1999,1926,2494,1638,-2.109999895,-3.25,1.870000005,-0.050000001,-0.02,-0.790000022,-54
20.72,3189,-2564,2985,-2313,2010,1922,2494,1636,-2.029999971,-3.630000114,-1.379999995,-0.01,0.050000001,-0.790000022,-54
20.73,3169,-2539,2979,-2299,2018,1923,2494,1634,-2.00999999,-3.289999962,-1.159999967,0.050000001,0.039999999,-0.800000012,-54
20.74,3176,-2561,2934,-2253,2021,1924,2494,1632,-1.809999943,-2.369999886,-1.879999995,0.07,0.039999999,-0.800000012,-54
20.75,3178,-2538,2970,-2292,2021,1926,2494,1632,-2.119999886,-3.220000029,-1.710000038,0.059999999,0.02,-0.810000002,-54
20.76,3170,-2521,2990,-2290,2014,1935,2494,1632,-0.689999998,-2.289999962,-1.450000048,0.079999998,0,-0.810000002,-54
20.77,3155,-2558,2936,-2304,2014,1938,2494,1627,-2.170000076,-3.569999933,-0.730000019,-0.02,-0.029999999,-0.810000002,-54
20.78,3141,-2511,2899,-2309,2012,1936,2494,1628,-0.289999992,-3.74000001,-0.899999976,-0.029999999,0.01,-0.810000002,-54
20.79,3158,-2513,2944,-2293,2008,1934,2494,1628,-1.370000005,-3.829999924,0.939999998,-0.050000001,-0.01,-0.790000022,-54
20.8,3119,-2525,2908,-2264,2005,1932,2494,1630,-1.75999999,-3.829999924,-0.610000014,-0.02,-0.039999999,-0.790000022,-54
20.81,3094,-2498,2871,-2252,2003,1938,2494,1630,-1.149999976,-3.390000105,2.279999971,0,-0.02,-0.779999971,-54
20.82,3120,-2505,2912,-2230,2005,1946,2494,1644,-1.830000043,-3.650000095,0.850000024,0,0.01,-0.769999981,-54
20.83,3080,-2498,2893,-2245,2005,1961,2494,1646,-1.940000057,-3.640000105,1.549999952,0.01,0.02,-0.759999991,-54
20.84,3087,-2518,2837,-2228,2006,1975,2494,1643,-1.409999967,-3.140000105,0.970000029,0.01,0.01,-0.759999991,-54
20.85,3063,-2532,2845,-2264,2005,1982,2494,1638,-1.580000043,-3.269999981,0.930000007,0,0.02,-0.75,-54
20.86,3059,-2448,2897,-2241,2005,1982,2494,1636,-1.379999995,-2.930000067,0.819999993,-0.029999999,0.02,-0.75,-54
20.87,3064,-2447,2837,-2210,2006,1982,2494,1634,-0.600000024,-2.710000038,-0.300000012,-0.01,0.01,-0.75,-54
20.88,3064,-2482,2790,-2230,2007,1983,2494,1629,-1.940000057,-2.769999981,-0.189999998,0,0,-0.759999991,-54
20.89,3012,-2451,2902,-2210,2007,1981,2494,1624,-0.819999993,-3.049999952,-0.550000012,0,0,-0.759999991,-54
20.9,3035,-2430,2890,-2193,2009,1974,2494,1626,-1.970000029,-3.640000105,0.059999999,0,0.01,-0.759999991,-54
20.91,3012,-2472,2811,-2177,2009,1974,2494,1626,-1.519999981,-2.339999914,-0.899999976,0,-0.01,-0.75,-54
20.92,3017,-2431,2750,-2152,2007,1961,2494,1632,-1.330000043,-3.99000001,-0.829999983,0,-0.029999999,-0.75,-54
20.93,2975,-2427,2776,-2213,2004,1957,2494,1637,-0.460000008,-2.75999999,-0.289999992,-0.02,-0.039999999,-0.74000001,-54
20.94,2979,-2430,2813,-2224,2001,1947,2494,1641,-0.090000004,-2.420000076,-1.690000057,0,-0.02,-0.74000001,-54
20.95,2937,-2414,2790,-2164,1998,1931,2494,1646,-0.300000012,-2.910000086,-0.409999996,0,-0.01,-0.730000019,-54
20.96,2970,-2399,2756,-2164,1995,1929,2494,1654,0.330000013,-3.140000105,-1.129999995,0.01,0,-0.730000019,-54
20.97,2927,-2411,2767,-2153,1991,1929,2494,1660,-1.360000014,-3.220000029,0.850000024,-0.01,0,-0.720000029,-54
20.98,2908,-2372,2721,-2121,1986,1931,2494,1661,-1.690000057,-3.279999971,0.01,0,0.01,-0.720000029,-54
20.99,2933,-2370,2729,-2137,1986,1937,2494,1653,-1.610000014,-2.960000038,-0.039999999,-0.01,0,-0.720000029,-54
21,2848,-2370,2733,-2083,1987,1950,2494,1653,-1.830000043,-2.309999943,-0.620000005,0.039999999,0.050000001,-0.720000029,-54
21.01,2933,-2351,2723,-2122,1992,1950,2494,1651,-0.519999981,-1.460000038,0.649999976,0.02,0.050000001,-0.720000029,-54
21.02,2916,-2354,2702,-2136,1990,1975,2494,1646,-2.789999962,-3.220000029,-1.799999952,0,0.039999999,-0.720000029,-54
21.03,2864,-2338,2750,-2113,1989,1984,2494,1646,-0.419999987,-2.630000114,-1.690000057,0.01,0,-0.74000001,-54
21.04,2912,-2336,2717,-2082,1990,1993,2494,1646,-2.660000086,-1.960000038,0.090000004,0,0.02,-0.730000019,-54
21.05,2876,-2305,2658,-2085,1992,2000,2494,1646,-1.620000005,-3.130000114,-0.779999971,-0.01,0.039999999,-0.730000019,-54
21.06,2885,-2327,2647,-2072,1994,2006,2494,1646,-1.639999986,-2.480000019,-0.419999987,0.029999999,0.01,-0.730000019,-54
21.07,2894,-2323,2706,-2058,1993,2004,2494,1644,-2.74000001,-3.50999999,-0.649999976,0,-0.01,-0.720000029,-54
21.08,2833,-2284,2682,-2056,1989,2002,2494,1643,-1.320000052,-3.349999905,-0.079999998,0,0.029999999,-0.720000029,-54
21.09,2849,-2290,2633,-2021,1989,2001,2494,1637,-1.309999943,-3.150000095,-1.539999962,0,0.01,-0.720000029,-54
21.1,2857,-2286,2641,-2049,1989,2001,2494,1631,-1.120000005,-2.369999886,-0.860000014,0.039999999,-0.01,-0.720000029,-54
21.11,2841,-2261,2643,-2066,1985,1995,2494,1631,-1.149999976,-2.140000105,-1.389999986,0.050000001,-0.02,-0.709999979,-54
21.12,2819,-2292,2628,-2056,1980,1992,2494,1626,-1.220000029,-2.849999905,-0.469999999,0.01,0,-0.699999988,-54
21.13,2811,-2286,2599,-2076,1971,1990,2494,1627,-1.600000024,-2.930000067,-0.119999997,0,-0.01,-0.699999988,-54
21.14,2804,-2258,2629,-2057,1969,1988,2494,1628,-2.369999886,-3.160000086,-0.109999999,0.02,-0.039999999,-0.699999988,-54
21.15,2787,-2270,2639,-2025,1966,1987,2494,1629,-1.649999976,-2.670000076,-0.25,0.02,-0.029999999,-0.689999998,-54
21.16,2774,-2261,2595,-2034,1966,1988,2494,1634,-1.820000052,-2.809999943,-0.01,0.02,0,-0.680000007,-54
21.17,2783,-2244,2540,-2012,1966,1988,2494,1639,-0.930000007,-2.970000029,0.340000004,-0.01,0,-0.670000017,-54
21.18,2750,-2222,2565,-2001,1969,1988,2494,1649,-2.119999886,-2.900000095,-0.74000001,0.02,-0.029999999,-0.670000017,-54
21.19,2751,-2221,2638,-2019,1971,1988,2494,1655,-2.359999895,-2.720000029,-0.230000004,0.01,-0.029999999,-0.660000026,-54
21.2,2718,-2246,2572,-1997,1972,1987,2494,1657,-1.519999981,-2.650000095,0.899999976,0.01,0,-0.660000026,-54
21.21,2732,-2222,2501,-2007,1972,1986,2494,1657,-0.680000007,-2.400000095,1.25,0.02,0.02,-0.670000017,-54
21.22,2726,-2210,2534,-2001,1972,1988,2494,1655,-1.480000019,-2.349999905,1,0.01,-0.02,-0.670000017,-54
21.23,2697,-2221,2556,-1981,1974,1987,2494,1656,0.219999999,-1.919999957,-0.170000002,-0.01,-0.01,-0.670000017,-54
21.24,2711,-2174,2517,-1945,1970,1986,2494,1657,-3.24000001,-2.24000001,0.100000002,0,0,-0.670000017,-54
21.25,2681,-2178,2485,-1962,1970,1986,2494,1657,-0.970000029,-2.200000048,-1.590000033,-0.029999999,0,-0.680000007,-54
21.26,2686,-2194,2541,-1956,1970,1987,2494,1655,-3.420000076,-1.820000052,-1.070000052,0.039999999,0,-0.670000017,-54
21.27,2665,-2170,2514,-1932,1970,1987,2494,1655,-1.75,-3,-1.279999971,0,-0.02,-0.670000017,-54
21.28,2671,-2164,2466,-1952,1970,1989,2494,1651,-1.570000052,-2.420000076,1.360000014,0,0.059999999,-0.670000017,-54
21.29,2662,-2168,2497,-1947,1972,1991,2494,1649,-2.089999914,-2.25,-0.389999986,0,0.039999999,-0.660000026,-54
21.3,2617,-2159,2506,-1925,1972,1991,2494,1659,-0.620000005,-2.480000019,-0.219999999,0.01,-0.039999999,-0.660000026,-54
21.31,2658,-2161,2451,-1940,1972,1990,2494,1661,-0.330000013,-1.980000019,-0.289999992,0.01,-0.02,-0.639999986,-54
21.32,2632,-2133,2424,-1967,1972,1983,2494,1665,-0.930000007,-1.929999948,0.280000001,-0.01,0,-0.649999976,-54
21.33,2613,-2132,2449,-1906,1967,1980,2494,1670,-0.129999995,-1.99000001,-0.319999993,-0.02,0,-0.639999986,-54
21.34,2615,-2130,2451,-1914,1965,1978,2494,1671,-1.320000052,-1.950000048,0.430000007,-0.029999999,0,-0.639999986,-54
21.35,2597,-2118,2408,-1870,1965,1975,2494,1671,-0.810000002,-2.390000105,-0.289999992,-0.029999999,0.01,-0.639999986,-54
21.36,2597,-2108,2430,-1867,1967,1967,2494,1671,-0.889999986,-2.25,-0.649999976,-0.02,0.050000001,-0.639999986,-54
21.37,2599,-2090,2434,-1885,1968,1966,2494,1671,-1.899999976,-2.579999924,0.159999996,0.01,0.029999999,-0.639999986,-54
21.38,2591,-2069,2397,-1893,1968,1964,2494,1665,-1.279999971,-1.580000043,-0.74000001,0.039999999,0.01,-0.639999986,-54
21.39,2558,-2045,2402,-1865,1971,1968,2494,1671,-1.399999976,-2.200000048,0.709999979,0.02,0.029999999,-0.660000026,-54
21.4,2595,-2093,2378,-1825,1973,1976,2494,1666,-1.690000057,-1.5,-0.159999996,0.050000001,0.059999999,-0.660000026,-54
21.41,2544,-2066,2364,-1861,1973,1988,2494,1665,-1.950000048,-2.529999971,-1.970000029,0.02,0.039999999,-0.660000026,-54
21.42,2590,-2053,2386,-1837,1976,2004,2494,1665,-0.479999989,-1.669999957,0.970000029,-0.01,0.029999999,-0.660000026,-54
21.43,2552,-2064,2381,-1824,1976,2004,2494,1663,-2.329999924,-2.539999962,-0.319999993,-0.07,0.02,-0.649999976,-54
21.44,2557,-2026,2362,-1822,1975,2004,2494,1662,-0.800000012,-2.390000105,-0.839999974,-0.059999999,-0.02,-0.649999976,-54
21.45,2540,-2050,2354,-1808,1975,2001,2494,1660,-2.529999971,-3.039999962,-1.899999976,-0.029999999,-0.039999999,-0.639999986,-54
21.46,2519,-2011,2343,-1775,1974,1997,2494,1662,-0.389999986,-2.289999962,0.790000022,0,0.01,-0.639999986,-54
21.47,2515,-2010,2346,-1813,1973,1994,2494,1662,-1.399999976,-2.339999914,0.759999991,0.039999999,0.02,-0.620000005,-54
21.48,2481,-2016,2315,-1831,1974,1994,2494,1668,-1.230000019,-2.599999905,-0.209999993,0.050000001,-0.029999999,-0.620000005,-54
21.49,2481,-1997,2290,-1805,1971,1994,2494,1669,-0.639999986,-1.99000001,-1.139999986,0.059999999,-0.050000001,-0.610000014,-54
21.5,2436,-1994,2301,-1810,1969,1993,2494,1672,-0.02,-1.830000043,0.540000022,0.059999999,0.029999999,-0.600000024,-54
21.51,2463,-2004,2321,-1795,1966,1989,2494,1673,-0.389999986,-1.730000019,-0.119999997,0.01,0.02,-0.589999974,-54
21.52,2418,-1976,2293,-1796,1961,1979,2494,1672,-1.070000052,-1.799999952,-0.349999994,0.01,-0.02,-0.589999974,-54
21.53,2435,-1977,2254,-1779,1959,1971,2494,1672,-0.400000006,-1.75999999,-0.079999998,0,-0.029999999,-0.579999983,-54
21.54,2428,-1975,2259,-1805,1952,1960,2494,1670,-1.570000052,-1.389999986,-0.270000011,-0.02,0.01,-0.579999983,-54
21.55,2410,-1960,2277,-1776,1951,1955,2494,1669,-0.769999981,-1.389999986,-0.899999976,-0.02,0.029999999,-0.589999974,-54
21.56,2418,-1954,2261,-1753,1949,1959,2494,1663,-2.170000076,-1.75999999,-1.200000048,0.01,0.01,-0.589999974,-54
21.57,2426,-1949,2236,-1763,1949,1969,2494,1663,-1.610000014,-1.720000029,-1.200000048,0.039999999,0,-0.600000024,-54
21.58,2370,-1937,2245,-1765,1949,1971,2494,1660,-1.360000014,-1.629999995,-0.059999999,0.01,0.02,-0.600000024,-54
21.59,2407,-1931,2257,-1748,1951,1971,2494,1664,-1.210000038,-1.690000057,0.059999999,0.02,0.01,-0.610000014,-54
21.6,2409,-1944,2258,-1724,1962,1979,2494,1671,-1.929999948,-1.539999962,-0.109999999,0.029999999,0,-0.610000014,-54
21.61,2363,-1913,2223,-1731,1962,1980,2494,1684,-0.980000019,-1.940000057,0.300000012,0,-0.01,-0.610000014,-54
21.62,2369,-1916,2186,-1708,1964,1993,2494,1689,-1.789999962,-2.039999962,0.01,0,0.01,-0.610000014,-54
21.63,2350,-1913,2199,-1686,1967,1995,2494,1689,-0.790000022,-1.779999971,0.419999987,-0.01,0,-0.600000024,-54
21.64,2364,-1898,2214,-1721,1967,1991,2494,1690,-2.00999999,-2.369999886,-0.259999991,-0.01,-0.01,-0.589999974,-54
21.65,2343,-1899,2181,-1726,1968,1990,2494,1693,-1.74000001,-1.600000024,0.540000022,0,-0.01,-0.589999974,-54
21.66,2336,-1898,2151,-1683,1964,1991,2494,1699,-1.809999943,-2.710000038,-0.25,0,-0.01,-0.579999983,-54
21.67,2326,-1886,2167,-1693,1958,1991,2494,1701,-1.399999976,-1.299999952,-0.050000001,0.02,-0.01,-0.569999993,-54
21.68,2299,-1890,2169,-1700,1957,1991,2494,1702,-1.139999986,-1.590000033,0.02,0.01,0.01,-0.560000002,-54
21.69,2271,-1885,2164,-1689,1955,1990,2494,1702,-0.509999991,-2.069999933,0.02,0.02,0,-0.550000012,-54
21.7,2297,-1878,2122,-1697,1943,1990,2494,1702,-0.109999999,-0.400000006,-0.01,0,0,-0.560000002,-54
21.71,2286,-1863,2116,-1689,1935,1989,2494,1698,-1.350000024,-1.870000005,0.829999983,-0.050000001,0.02,-0.540000022,-54
21.72,2267,-1852,2115,-1674,1927,1989,2494,1694,-1.909999967,-1.620000005,-1.850000024,0.02,-0.01,-0.550000012,-54
21.73,2262,-1851,2130,-1654,1921,1987,2494,1690,-2.49000001,-1.539999962,-2.130000114,0,-0.02,-0.550000012,-54
21.74,2261,-1834,2098,-1623,1921,1988,2494,1687,-1.090000033,-1.419999957,0.660000026,0.01,0.07,-0.550000012,-54
21.75,2274,-1832,2107,-1637,1921,1989,2494,1685,-2.079999924,-1.580000043,0.200000003,0.01,0.059999999,-0.560000002,-54
21.76,2254,-1812,2103,-1637,1922,1993,2494,1685,-1.070000052,-1.299999952,0.079999998,0.01,0,-0.569999993,-54
21.77,2236,-1812,2100,-1611,1923,1996,2494,1685,-0.850000024,-1.75,-0.939999998,0.039999999,0,-0.569999993,-54
21.78,2247,-1808,2076,-1633,1924,2002,2494,1687,-0.419999987,-1.129999995,0.140000001,0.01,0.02,-0.569999993,-54
21.79,2231,-1796,2068,-1630,1926,2005,2494,1688,-0.689999998,-1.779999971,0.5,0,0.029999999,-0.560000002,-54
21.8,2224,-1787,2061,-1608,1928,2005,2494,1691,-1.169999957,-1.789999962,-0.090000004,0,-0.029999999,-0.560000002,-54
21.81,2234,-1794,2050,-1605,1930,2004,2494,1692,-1.24000001,-2.029999971,0.090000004,-0.01,-0.039999999,-0.550000012,-54
21.82,2205,-1769,2041,-1587,1930,2004,2494,1694,-0.75,-1.820000052,0.409999996,0,0.02,-0.550000012,-54
21.83,2196,-1769,2040,-1600,1929,2002,2494,1694,-1.080000043,-2.289999962,-0.400000006,0,0.01,-0.540000022,-54
21.84,2187,-1784,2053,-1595,1928,2002,2494,1693,-0.469999999,-1.590000033,-0.720000029,0.039999999,-0.01,-0.540000022,-54
21.85,2168,-1747,2027,-1567,1928,2000,2494,1691,-0.02,-1.309999943,-0.460000008,0.029999999,-0.02,-0.529999971,-54
21.86,2146,-1778,2001,-1559,1926,1999,2494,1692,-1.370000005,-1.279999971,-1.720000029,0.02,0,-0.529999971,-54
21.87,2157,-1739,2003,-1573,1926,1999,2494,1692,-1.230000019,-1.269999981,-1.360000014,0.02,-0.039999999,-0.529999971,-54
21.88,2122,-1732,2029,-1563,1920,1996,2494,1691,-0.579999983,-0.819999993,-0.389999986,0.029999999,-0.01,-0.519999981,-54
21.89,2133,-1728,2036,-1553,1914,1992,2494,1693,-0.529999971,-0.670000017,1.090000033,0.01,0,-0.509999991,-54
21.9,2120,-1724,2058,-1567,1896,1989,2494,1696,-0.949999988,-0.889999986,-1.289999962,-0.02,-0.01,-0.509999991,-54
21.91,2123,-1721,2038,-1575,1895,1987,2494,1696,-1.179999948,-0.75,-0.759999991,0,-0.02,-0.509999991,-54
21.92,2115,-1700,1947,-1533,1897,1984,2494,1709,-0.819999993,-1.129999995,0.239999995,-0.02,0,-0.509999991,-54
21.93,2108,-1704,1964,-1531,1901,1983,2494,1709,-0.75,-1.409999967,1.49000001,-0.029999999,0.039999999,-0.519999981,-54
21.94,2099,-1699,1981,-1524,1903,1984,2494,1730,-2.25,-1.429999948,0.300000012,-0.029999999,-0.01,-0.519999981,-54
21.95,2091,-1675,1956,-1522,1913,1983,2494,1733,-0.889999986,-1.889999986,0.709999979,0,-0.01,-0.519999981,-54
21.96,2081,-1686,1931,-1496,1916,1983,2494,1733,-1.99000001,-1.419999957,0.319999993,0,0.050000001,-0.519999981,-54
21.97,2081,-1681,1938,-1493,1916,1984,2494,1732,-1.029999971,-1.450000048,-0.409999996,0.01,0.059999999,-0.529999971,-54
21.98,2112,-1662,1946,-1504,1923,1983,2494,1731,-1.659999967,-1.600000024,-0.170000002,0.039999999,0.02,-0.529999971,-54
21.99,2102,-1657,1919,-1473,1927,1984,2494,1729,-1.210000038,-1.220000029,-1.700000048,0.02,0,-0.529999971,-54
22,2063,-1676,1941,-1449,1928,1985,2494,1726,0.090000004,-1.370000005,-0.689999998,0.02,0.02,-0.529999971,-54
22.01,2065,-1663,1944,-1502,1928,1985,2494,1726,0,-0.920000017,-1.350000024,0.029999999,0,-0.519999981,-54
22.02,2060,-1652,1911,-1519,1928,1985,2494,1730,-1.070000052,-1.110000014,0,0,0,-0.519999981,-54
22.03,2064,-1652,1918,-1510,1928,1985,2494,1730,0,-0.959999979,-0.029999999,-0.01,-0.02,-0.509999991,-54
22.04,2053,-1658,1901,-1516,1917,1984,2494,1732,-1.480000019,-1.710000038,0.360000014,-0.029999999,-0.050000001,-0.509999991,-54
22.05,2038,-1642,1898,-1498,1915,1988,2494,1731,-0.519999981,-1.559999943,0.039999999,-0.039999999,-0.029999999,-0.5,-54
22.06,2043,-1645,1914,-1491,1904,1989,2494,1732,-1.340000033,-1.440000057,0.99000001,-0.02,0,-0.5,-54
22.07,2029,-1650,1880,-1491,1896,1986,2494,1732,-1.960000038,-1.25,-0.270000011,-0.01,0,-0.49000001,-54
22.08,2007,-1615,1878,-1471,1889,1962,2494,1734,0.239999995,-1.200000048,0.109999999,0.02,0,-0.49000001,-54
22.09,1999,-1646,1868,-1466,1888,1962,2494,1734,-1.25,-0.949999988,0.25,0.059999999,0.02,-0.49000001,-54
22.1,2026,-1607,1908,-1450,1888,1969,2494,1734,0.059999999,-1.169999957,1.340000033,0.01,0.039999999,-0.49000001,-54
22.11,2007,-1630,1867,-1439,1889,1976,2494,1731,-1.289999962,-1.370000005,-0.129999995,0,0.02,-0.49000001,-54
22.12,2009,-1605,1856,-1421,1891,1978,2494,1725,-0.189999998,-1.00999999,0.230000004,0.01,0.01,-0.49000001,-54
22.13,2021,-1608,1880,-1425,1896,1981,2494,1720,-0.910000026,-1.470000029,0.189999998,-0.029999999,0.01,-0.5,-54
22.14,2013,-1620,1833,-1458,1898,1983,2494,1718,-1.24000001,-1.75,-0.910000026,-0.02,0.039999999,-0.5,-54
22.15,2018,-1613,1867,-1459,1900,1983,2494,1719,-0.870000005,-1.75999999,-0.870000005,-0.02,0,-0.509999991,-54
22.16,2021,-1607,1851,-1453,1903,1985,2494,1718,-1.299999952,-1.600000024,-1.25,0.01,-0.01,-0.509999991,-54
22.17,2011,-1623,1852,-1416,1903,1985,2494,1720,-0.270000011,-1.710000038,-0.460000008,0.01,-0.02,-0.509999991,-54
22.18,1999,-1587,1837,-1434,1903,1986,2494,1724,-0.889999986,-1.179999948,-0.899999976,0.029999999,0,-0.509999991,-54
22.19,1991,-1608,1835,-1438,1903,1986,2494,1724,-0.529999971,-1.159999967,-0.610000014,0.029999999,-0.02,-0.509999991,-54
22.2,2000,-1615,1836,-1425,1901,1986,2494,1738,-0.529999971,-1.159999967,-0.610000014,0.029999999,-0.02,-0.509999991,-54
22.21,1974,-1589,1845,-1430,1900,1979,2494,1743,-0.140000001,-1.919999957,-0.610000014,-0.029999999,0,-0.479999989,-54
22.22,1974,-1591,1807,-1439,1898,1979,2494,1748,-1.860000014,-1.590000033,0.349999994,0,-0.02,-0.479999989,-54
22.23,1962,-1592,1830,-1427,1898,1979,2494,1748,-0.800000012,-1.669999957,-0.050000001,0,-0.02,-0.469999999,-54
22.24,1955,-1580,1790,-1423,1895,1972,2494,1748,-0.74000001,-1.210000038,-0.02,0.01,0,-0.460000008,-54
22.25,1956,-1588,1775,-1402,1895,1970,2494,1747,-0.109999999,-1.039999962,-0.230000004,0.02,0.01,-0.460000008,-54
22.26,1937,-1565,1821,-1403,1894,1970,2494,1748,-0.310000002,-1.159999967,0.050000001,0.01,0,-0.460000008,-54
22.27,1924,-1576,1802,-1429,1894,1971,2494,1748,-0.300000012,-0.560000002,-0.239999995,0,0,-0.469999999,-54
22.28,1948,-1566,1813,-1437,1894,1971,2494,1746,-0.519999981,-0.529999971,0.689999998,0,0,-0.469999999,-54
22.29,1930,-1559,1796,-1417,1895,1971,2494,1746,-0.310000002,-1.019999981,-0.75,-0.01,0,-0.469999999,-54
22.3,1938,-1553,1769,-1398,1895,1971,2494,1744,-0.579999983,-0.819999993,-0.850000024,0,0,-0.479999989,-54
22.31,1931,-1558,1827,-1413,1898,1970,2494,1745,-0.569999993,-0.819999993,-0.709999979,0,-0.01,-0.469999999,-54
22.32,1912,-1545,1798,-1396,1898,1971,2494,1745,-0.430000007,-1.149999976,-0.219999999,0,0,-0.479999989,-54
22.33,1926,-1527,1805,-1388,1898,1968,2494,1746,0.370000005,-1.429999948,0.330000013,-0.02,-0.01,-0.479999989,-54
22.34,1913,-1563,1791,-1369,1898,1968,2494,1746,-0.800000012,-1.539999962,-0.159999996,0,-0.01,-0.479999989,-54
22.35,1917,-1552,1761,-1373,1900,1968,2494,1747,0.589999974,-1.269999981,-0.629999995,-0.01,-0.01,-0.479999989,-54
22.36,1907,-1516,1760,-1377,1902,1967,2494,1749,-1.220000029,-1.690000057,-0.100000002,-0.01,0,-0.479999989,-54
22.37,1888,-1535,1773,-1358,1902,1966,2494,1751,-0.330000013,-1.120000005,0.050000001,0.01,-0.01,-0.469999999,-54
22.38,1900,-1542,1762,-1348,1902,1967,2494,1751,-1.299999952,-1.460000038,-0.74000001,0.02,0.01,-0.460000008,-54
22.39,1888,-1514,1766,-1378,1902,1967,2494,1752,-0.620000005,-1.269999981,-0.340000004,0,0,-0.460000008,-54
22.4,1876,-1519,1750,-1374,1902,1967,2494,1753,-1.039999962,-1.570000052,-0.469999999,0.02,0,-0.460000008,-54
22.41,1901,-1512,1734,-1350,1903,1967,2494,1752,-0.589999974,-0.99000001,-1.559999943,0,0,-0.469999999,-54
22.42,1886,-1516,1743,-1368,1903,1963,2494,1753,-0.680000007,-1.059999943,-0.560000002,0,0,-0.460000008,-54
22.43,1854,-1525,1752,-1371,1903,1960,2494,1755,-0.689999998,-0.980000019,-0.529999971,0,0,-0.460000008,-54
22.44,1876,-1492,1741,-1366,1902,1961,2494,1755,-1.029999971,-1.100000024,0.280000001,0,-0.01,-0.449999988,-54
22.45,1861,-1516,1722,-1353,1902,1963,2494,1755,-1.480000019,-0.779999971,1.049999952,0,-0.01,-0.449999988,-54
22.46,1863,-1490,1722,-1343,1902,1961,2494,1756,-1.289999962,-1.190000057,0.469999999,0.01,-0.02,-0.449999988,-54
22.47,1842,-1498,1717,-1342,1901,1960,2494,1760,-0.409999996,-0.920000017,0.980000019,0,0,-0.460000008,-54
22.48,1851,-1482,1710,-1329,1900,1961,2494,1763,-1.149999976,-0.639999986,0.430000007,0,0,-0.449999988,-54
22.49,1850,-1490,1724,-1337,1898,1960,2494,1762,-0.819999993,-1.039999962,-0.310000002,-0.01,0,-0.449999988,-54
22.5,1846,-1484,1725,-1310,1898,1960,2494,1762,-1.269999981,-1.149999976,-0.189999998,0.01,0,-0.449999988,-54
22.51,1846,-1475,1726,-1307,1899,1960,2494,1762,-0.959999979,-1.320000052,0.25,0,0,-0.449999988,-54
22.52,1832,-1476,1690,-1317,1900,1960,2494,1761,-1.289999962,-1.149999976,0.230000004,0.02,0.01,-0.449999988,-54
22.53,1832,-1483,1699,-1330,1900,1960,2494,1759,-0.959999979,-1.049999952,-0.939999998,0,0.01,-0.460000008,-54
22.54,1846,-1471,1707,-1320,1902,1961,2494,1760,-0.970000029,-1.679999948,-0.029999999,0,0.01,-0.460000008,-54
22.55,1823,-1473,1682,-1307,1907,1965,2494,1760,-0.469999999,-1.279999971,-0.409999996,-0.01,0,-0.449999988,-54
22.56,1817,-1457,1684,-1300,1908,1966,2494,1758,-1.159999967,-1.090000033,-1.169999957,-0.01,-0.02,-0.449999988,-54
